sync_num,icg_timestamp,ecg_timestamp,time_diff_ms,elapsed_time_s,elapsed_time_min,icg_samples_between,ecg_samples_between,icg_sample_deviation,ecg_sample_deviation,,,
2920,1761654795,1761654795,9,-16901.2,-281.69,390,400,-10,0,,,
2921,1761654796,1761654796,14,-16900.2,-281.67,390,400,-10,0,,,
2923,1761654798,1761654798,10.5,-16898.2,-281.64,390,400,-10,0,,,
2924,1761654799,1761654799,7,-16897.2,-281.62,390,400,-10,0,,,
2926,1761654801,1761654801,5.5,-16895.2,-281.59,390,400,-10,0,,,
2927,1761654802,1761654802,11.5,-16894.2,-281.57,390,399,-10,-1,,,
2932,1761654807,1761654807,5,-16889.2,-281.49,390,400,-10,0,,,
2937,1761654812,1761654812,7,-16884.2,-281.4,390,401,-10,1,,,
2939,1761654814,1761654814,4,-16882.2,-281.37,390,400,-10,0,,,
2941,1761654816,1761654816,6,-16880.2,-281.34,390,398,-10,-2,,,
2943,1761654818,1761654818,3.5,-16878.2,-281.3,390,398,-10,-2,,,
2944,1761654819,1761654819,9.5,-16877.2,-281.29,390,401,-10,1,,,
2959,1761654834,1761654834,3.5,-16862.2,-281.04,390,399,-10,-1,,,
2960,1761654835,1761654835,6.5,-16861.2,-281.02,390,399,-10,-1,,,
2968,1761654843,1761654843,12,-16853.2,-280.89,390,399,-10,-1,,,
2970,1761654845,1761654845,11,-16851.2,-280.85,390,400,-10,0,,,
2973,1761654848,1761654848,3.5,-16848.2,-280.8,390,399,-10,-1,,,
2975,1761654850,1761654850,4.5,-16846.2,-280.77,390,399,-10,-1,,,
2976,1761654851,1761654851,11.5,-16845.2,-280.75,390,399,-10,-1,,,
2977,1761654852,1761654852,5.5,-16844.2,-280.74,390,400,-10,0,,,
2978,1761654853,1761654853,10,-16843.2,-280.72,390,399,-10,-1,,,
2979,1761654854,1761654854,7,-16842.2,-280.7,390,399,-10,-1,,,
2980,1761654855,1761654855,14,-16841.2,-280.69,390,400,-10,0,,,
2983,1761654858,1761654858,5.5,-16838.2,-280.64,390,400,-10,0,,,
2991,1761654866,1761654866,4.5,-16830.2,-280.5,390,398,-10,-2,,,
2992,1761654867,1761654867,10.5,-16829.2,-280.49,390,400,-10,0,,,
2994,1761654869,1761654869,9.5,-16827.2,-280.45,390,401,-10,1,,,
2998,1761654873,1761654873,14,-16823.2,-280.39,390,400,-10,0,,,
3001,1761654876,1761654876,8.5,-16820.2,-280.34,390,400,-10,0,,,
3008,1761654883,1761654883,11.5,-16813.2,-280.22,390,400,-10,0,,,
3010,1761654885,1761654885,17,-16811.2,-280.19,390,400,-10,0,,,
3011,1761654886,1761654886,9,-16810.2,-280.17,390,397,-10,-3,,,
3015,1761654890,1761654890,7,-16806.2,-280.1,390,400,-10,0,,,
3017,1761654892,1761654892,10,-16804.2,-280.07,390,399,-10,-1,,,
3019,1761654894,1761654894,10,-16802.2,-280.04,390,397,-10,-3,,,
3026,1761654901,1761654901,0,-16795.2,-279.92,390,398,-10,-2,,,
3032,1761654907,1761654907,6,-16789.2,-279.82,390,400,-10,0,,,
3035,1761654910,1761654910,8,-16786.2,-279.77,390,400,-10,0,,,
3038,1761654913,1761654913,1,-16783.2,-279.72,390,399,-10,-1,,,
3039,1761654914,1761654914,9.5,-16782.2,-279.7,390,400,-10,0,,,
3040,1761654915,1761654915,3.5,-16781.2,-279.69,390,399,-10,-1,,,
3042,1761654917,1761654917,3,-16779.2,-279.65,390,400,-10,0,,,
3044,1761654919,1761654919,4.5,-16777.2,-279.62,390,400,-10,0,,,
3053,1761654928,1761654928,8.5,-16768.2,-279.47,390,399,-10,-1,,,
3058,1761654933,1761654933,7.5,-16763.2,-279.39,390,399,-10,-1,,,
3059,1761654934,1761654934,14.5,-16762.2,-279.37,390,400,-10,0,,,
3061,1761654936,1761654936,10.5,-16760.2,-279.34,390,400,-10,0,,,
3062,1761654937,1761654937,7,-16759.2,-279.32,390,397,-10,-3,,,
3065,1761654940,1761654940,14,-16756.2,-279.27,390,400,-10,0,,,
3069,1761654944,1761654944,13,-16752.2,-279.2,390,399,-10,-1,,,
3075,1761654950,1761654950,10.5,-16746.2,-279.1,390,399,-10,-1,,,
3076,1761654951,1761654951,7,-16745.2,-279.09,390,400,-10,0,,,
3079,1761654954,1761654954,10,-16742.2,-279.04,390,399,-10,-1,,,
3082,1761654957,1761654957,4,-16739.2,-278.99,390,399,-10,-1,,,
3093,1761654968,1761654968,14,-16728.2,-278.8,390,400,-10,0,,,
3098,1761654973,1761654973,7.5,-16723.2,-278.72,390,400,-10,0,,,
3106,1761654981,1761654981,9,-16715.2,-278.59,390,400,-10,0,,,
3114,1761654989,1761654989,8,-16707.2,-278.45,390,400,-10,0,,,
3120,1761654995,1761654995,7,-16701.1,-278.35,390,399,-10,-1,,,
3124,1761654999,1761654999,8,-16697.1,-278.29,390,400,-10,0,,,
3126,1761655001,1761655001,7.5,-16695.1,-278.25,390,399,-10,-1,,,
3138,1761655013,1761655013,9.5,-16683.1,-278.05,390,399,-10,-1,,,
3141,1761655016,1761655016,16,-16680.1,-278,390,401,-10,1,,,
3143,1761655018,1761655018,12.5,-16678.1,-277.97,390,399,-10,-1,,,
3145,1761655020,1761655020,12,-16676.1,-277.94,390,400,-10,0,,,
3146,1761655021,1761655021,9,-16675.1,-277.92,390,400,-10,0,,,
3155,1761655030,1761655030,12,-16666.1,-277.77,390,399,-10,-1,,,
3160,1761655035,1761655035,7.5,-16661.1,-277.69,390,400,-10,0,,,
3161,1761655036,1761655036,4,-16660.1,-277.67,390,400,-10,0,,,
3169,1761655044,1761655044,5.5,-16652.1,-277.54,390,400,-10,0,,,
3175,1761655050,1761655050,2.5,-16646.1,-277.44,390,399,-10,-1,,,
3177,1761655052,1761655052,5.5,-16644.1,-277.4,390,400,-10,0,,,
3178,1761655053,1761655053,9,-16643.1,-277.39,390,399,-10,-1,,,
3179,1761655054,1761655054,3,-16642.1,-277.37,390,398,-10,-2,,,
3191,1761655066,1761655066,5.5,-16630.1,-277.17,390,399,-10,-1,,,
3194,1761655069,1761655069,10,-16627.1,-277.12,390,399,-10,-1,,,
3198,1761655073,1761655073,9.5,-16623.1,-277.05,390,399,-10,-1,,,
3203,1761655078,1761655078,8.5,-16618.1,-276.97,390,401,-10,1,,,
3205,1761655080,1761655080,3,-16616.1,-276.94,390,399,-10,-1,,,
3207,1761655082,1761655082,9,-16614.1,-276.9,390,400,-10,0,,,
3209,1761655084,1761655084,7.5,-16612.1,-276.87,390,401,-10,1,,,
3210,1761655085,1761655085,11,-16611.1,-276.85,390,400,-10,0,,,
3211,1761655086,1761655086,6,-16610.1,-276.84,390,398,-10,-2,,,
3215,1761655090,1761655090,10.5,-16606.1,-276.77,390,400,-10,0,,,
3217,1761655092,1761655092,4,-16604.1,-276.74,390,400,-10,0,,,
3221,1761655096,1761655096,6,-16600.1,-276.67,390,400,-10,0,,,
3231,1761655106,1761655106,5,-16590.1,-276.5,390,400,-10,0,,,
3233,1761655108,1761655108,5,-16588.1,-276.47,390,399,-10,-1,,,
3234,1761655109,1761655109,11,-16587.1,-276.45,390,399,-10,-1,,,
3240,1761655115,1761655115,12,-16581.1,-276.35,390,400,-10,0,,,
3242,1761655117,1761655117,9.5,-16579.1,-276.32,390,399,-10,-1,,,
3243,1761655118,1761655118,3.5,-16578.1,-276.3,390,399,-10,-1,,,
3244,1761655119,1761655119,12,-16577.1,-276.29,390,399,-10,-1,,,
3254,1761655129,1761655129,7,-16567.1,-276.12,390,399,-10,-1,,,
3262,1761655137,1761655137,9,-16559.1,-275.98,390,400,-10,0,,,
3267,1761655142,1761655142,15.5,-16554.1,-275.9,390,400,-10,0,,,
3268,1761655143,1761655143,9,-16553.1,-275.88,390,400,-10,0,,,
3270,1761655145,1761655145,8,-16551.1,-275.85,390,400,-10,0,,,
3273,1761655148,1761655148,4,-16548.1,-275.8,390,398,-10,-2,,,
3274,1761655149,1761655149,9,-16547.1,-275.78,390,400,-10,0,,,
3277,1761655152,1761655152,2,-16544.1,-275.73,390,400,-10,0,,,
3279,1761655154,1761655154,4,-16542.1,-275.7,390,399,-10,-1,,,
3281,1761655156,1761655156,6.5,-16540.1,-275.67,390,399,-10,-1,,,
3301,1761655176,1761655176,5.5,-16520.1,-275.33,390,400,-10,0,,,
3304,1761655179,1761655179,9,-16517.1,-275.28,390,398,-10,-2,,,
3305,1761655180,1761655180,6,-16516.1,-275.27,390,400,-10,0,,,
3307,1761655182,1761655182,3.5,-16514.1,-275.23,390,400,-10,0,,,
3309,1761655184,1761655184,6.5,-16512.1,-275.2,390,399,-10,-1,,,
3313,1761655188,1761655188,2.5,-16508.1,-275.13,390,399,-10,-1,,,
3316,1761655191,1761655191,11.5,-16505.1,-275.08,390,400,-10,0,,,
3319,1761655194,1761655194,8,-16502.1,-275.03,390,399,-10,-1,,,
3321,1761655196,1761655196,9,-16500.1,-275,390,400,-10,0,,,
3322,1761655197,1761655197,15,-16499.1,-274.98,390,400,-10,0,,,
3327,1761655202,1761655202,11.5,-16494.1,-274.9,390,400,-10,0,,,
3332,1761655207,1761655207,15,-16489.1,-274.82,390,399,-10,-1,,,
3338,1761655213,1761655213,13,-16483.1,-274.72,390,399,-10,-1,,,
3349,1761655224,1761655224,5.5,-16472.1,-274.53,390,398,-10,-2,,,
3363,1761655238,1761655238,10.5,-16458.1,-274.3,390,399,-10,-1,,,
3369,1761655244,1761655244,7,-16452.1,-274.2,390,400,-10,0,,,
3370,1761655245,1761655245,11.5,-16451.1,-274.18,390,401,-10,1,,,
3373,1761655248,1761655248,8,-16448.1,-274.13,390,399,-10,-1,,,
3375,1761655250,1761655250,6.5,-16446.1,-274.1,390,399,-10,-1,,,
3379,1761655254,1761655254,9,-16442.1,-274.03,390,400,-10,0,,,
3380,1761655255,1761655255,13.5,-16441,-274.02,390,400,-10,0,,,
3382,1761655257,1761655257,15,-16439,-273.98,390,401,-10,1,,,
3385,1761655260,1761655260,10,-16436.1,-273.93,390,400,-10,0,,,
3386,1761655261,1761655261,4,-16435.1,-273.92,390,400,-10,0,,,
3387,1761655262,1761655262,9,-16434.1,-273.9,390,400,-10,0,,,
3399,1761655274,1761655274,7,-16422,-273.7,390,400,-10,0,,,
3400,1761655275,1761655275,3.5,-16421.1,-273.68,390,400,-10,0,,,
3401,1761655276,1761655276,10,-16420,-273.67,390,399,-10,-1,,,
3404,1761655279,1761655279,6,-16417,-273.62,390,399,-10,-1,,,
3408,1761655283,1761655283,7.5,-16413,-273.55,390,400,-10,0,,,
3423,1761655298,1761655298,13,-16398,-273.3,390,400,-10,0,,,
3426,1761655301,1761655301,7.5,-16395,-273.25,390,400,-10,0,,,
3428,1761655303,1761655303,8.5,-16393,-273.22,390,400,-10,0,,,
3429,1761655304,1761655304,10.5,-16392,-273.2,390,399,-10,-1,,,
3433,1761655308,1761655308,15,-16388,-273.13,390,400,-10,0,,,
3434,1761655309,1761655309,8.5,-16387,-273.12,390,400,-10,0,,,
3444,1761655319,1761655319,8.5,-16377,-272.95,390,399,-10,-1,,,
3446,1761655321,1761655321,11,-16375,-272.92,390,400,-10,0,,,
3447,1761655322,1761655322,14.5,-16374,-272.9,390,401,-10,1,,,
3449,1761655324,1761655324,11.5,-16372,-272.87,390,400,-10,0,,,
3450,1761655325,1761655325,4,-16371,-272.85,390,400,-10,0,,,
3455,1761655330,1761655330,12.5,-16366,-272.77,390,401,-10,1,,,
3464,1761655339,1761655339,2.5,-16357,-272.62,390,399,-10,-1,,,
3467,1761655342,1761655342,14.5,-16354,-272.57,390,401,-10,1,,,
3473,1761655348,1761655348,11,-16348,-272.47,390,400,-10,0,,,
3480,1761655355,1761655355,9,-16341,-272.35,390,399,-10,-1,,,
3487,1761655362,1761655362,14.5,-16334,-272.23,390,400,-10,0,,,
3492,1761655367,1761655367,8.5,-16329,-272.15,390,400,-10,0,,,
3499,1761655374,1761655374,2.5,-16322,-272.03,390,398,-10,-2,,,
3502,1761655377,1761655377,5.5,-16319,-271.98,390,399,-10,-1,,,
3514,1761655389,1761655389,7.5,-16307,-271.78,390,399,-10,-1,,,
3515,1761655390,1761655390,13,-16306,-271.77,390,401,-10,1,,,
3517,1761655392,1761655392,10,-16304,-271.73,390,399,-10,-1,,,
3519,1761655394,1761655394,12.5,-16302,-271.7,390,400,-10,0,,,
3525,1761655400,1761655400,11.5,-16296,-271.6,390,400,-10,0,,,
3531,1761655406,1761655406,14,-16290,-271.5,390,399,-10,-1,,,
3533,1761655408,1761655408,14,-16288,-271.47,390,400,-10,0,,,
3534,1761655409,1761655409,10.5,-16287,-271.45,390,400,-10,0,,,
3535,1761655410,1761655410,10,-16286,-271.43,390,400,-10,0,,,
3537,1761655412,1761655412,1,-16284,-271.4,390,399,-10,-1,,,
3539,1761655414,1761655414,3,-16282,-271.37,390,399,-10,-1,,,
3548,1761655423,1761655423,9,-16273,-271.22,390,400,-10,0,,,
3549,1761655424,1761655424,5.5,-16272,-271.2,390,401,-10,1,,,
3551,1761655426,1761655426,3,-16270,-271.17,390,400,-10,0,,,
3561,1761655436,1761655436,5,-16260,-271,390,400,-10,0,,,
3562,1761655437,1761655437,12,-16259,-270.98,390,397,-10,-3,,,
3564,1761655439,1761655439,10,-16257,-270.95,390,400,-10,0,,,
3565,1761655440,1761655440,6,-16256,-270.93,390,399,-10,-1,,,
3579,1761655454,1761655454,7.5,-16242,-270.7,390,400,-10,0,,,
3587,1761655462,1761655462,8.5,-16234,-270.57,390,400,-10,0,,,
3591,1761655466,1761655466,6,-16230,-270.5,390,399,-10,-1,,,
3592,1761655467,1761655467,14.5,-16229,-270.48,390,399,-10,-1,,,
3595,1761655470,1761655470,6.5,-16226,-270.43,390,398,-10,-2,,,
3597,1761655472,1761655472,6.5,-16224,-270.4,390,400,-10,0,,,
3598,1761655473,1761655473,11.5,-16223,-270.38,390,400,-10,0,,,
3604,1761655479,1761655479,12.5,-16217,-270.28,390,400,-10,0,,,
3607,1761655482,1761655482,6.5,-16214,-270.23,390,397,-10,-3,,,
3612,1761655487,1761655487,16,-16209,-270.15,390,398,-10,-2,,,
3615,1761655490,1761655490,7.5,-16206,-270.1,390,399,-10,-1,,,
3619,1761655494,1761655494,13,-16202,-270.03,390,399,-10,-1,,,
42,1761651916,1761651916,16,-19780.3,-329.67,389,399,-11,-1,,,
43,1761651917,1761651917,10.5,-19779.3,-329.66,389,400,-11,0,,,
55,1761651929,1761651929,11.5,-19767.3,-329.45,389,399,-11,-1,,,
58,1761651932,1761651932,6.5,-19764.3,-329.4,389,400,-11,0,,,
76,1761651950,1761651950,4.5,-19746.3,-329.1,389,400,-11,0,,,
110,1761651984,1761651984,8,-19712.3,-328.54,389,399,-11,-1,,,
118,1761651992,1761651992,9,-19704.3,-328.4,389,400,-11,0,,,
120,1761651994,1761651994,8.5,-19702.3,-328.37,389,399,-11,-1,,,
139,1761652013,1761652013,6.5,-19683.3,-328.05,389,400,-11,0,,,
158,1761652032,1761652032,8.5,-19664.3,-327.74,389,400,-11,0,,,
166,1761652040,1761652040,11.5,-19656.2,-327.6,389,400,-11,0,,,
174,1761652048,1761652048,5.5,-19648.2,-327.47,389,398,-11,-2,,,
183,1761652057,1761652057,3.5,-19639.2,-327.32,389,400,-11,0,,,
184,1761652058,1761652058,7,-19638.2,-327.3,389,399,-11,-1,,,
185,1761652059,1761652059,4.5,-19637.2,-327.29,389,400,-11,0,,,
211,1761652085,1761652085,9,-19611.2,-326.85,389,400,-11,0,,,
244,1761652118,1761652118,15,-19578.2,-326.3,389,400,-11,0,,,
274,1761652148,1761652148,8.5,-19548.2,-325.8,389,400,-11,0,,,
282,1761652156,1761652156,7.5,-19540.2,-325.67,389,400,-11,0,,,
290,1761652164,1761652164,4,-19532.2,-325.54,389,400,-11,0,,,
296,1761652170,1761652170,12.5,-19526.2,-325.44,389,401,-11,1,,,
303,1761652177,1761652177,10,-19519.2,-325.32,389,400,-11,0,,,
308,1761652182,1761652182,10.5,-19514.2,-325.24,389,400,-11,0,,,
336,1761652210,1761652210,3.5,-19486.2,-324.77,389,398,-11,-2,,,
341,1761652215,1761652215,13.5,-19481.2,-324.69,389,399,-11,-1,,,
342,1761652216,1761652216,9.5,-19480.2,-324.67,389,399,-11,-1,,,
344,1761652218,1761652218,2.5,-19478.2,-324.64,389,399,-11,-1,,,
365,1761652239,1761652239,7,-19457.2,-324.29,389,399,-11,-1,,,
367,1761652241,1761652241,8,-19455.2,-324.25,389,398,-11,-2,,,
389,1761652263,1761652263,9,-19433.2,-323.89,389,399,-11,-1,,,
396,1761652270,1761652270,12.5,-19426.2,-323.77,389,400,-11,0,,,
397,1761652271,1761652271,6,-19425.2,-323.75,389,398,-11,-2,,,
402,1761652276,1761652276,4,-19420.2,-323.67,389,398,-11,-2,,,
408,1761652282,1761652282,0.5,-19414.2,-323.57,389,399,-11,-1,,,
430,1761652304,1761652304,4,-19392.2,-323.2,389,399,-11,-1,,,
453,1761652327,1761652327,14.5,-19369.1,-322.82,389,399,-11,-1,,,
486,1761652360,1761652360,11.5,-19336.1,-322.27,389,397,-11,-3,,,
488,1761652362,1761652362,8,-19334.1,-322.24,389,400,-11,0,,,
505,1761652379,1761652379,13,-19317.1,-321.95,389,400,-11,0,,,
525,1761652399,1761652399,5,-19297.1,-321.62,389,400,-11,0,,,
552,1761652426,1761652426,13,-19270.1,-321.17,389,398,-11,-2,,,
567,1761652441,1761652441,7.5,-19255.1,-320.92,389,399,-11,-1,,,
568,1761652442,1761652442,12,-19254.1,-320.9,389,400,-11,0,,,
569,1761652443,1761652443,4.5,-19253.1,-320.89,389,400,-11,0,,,
572,1761652446,1761652446,13,-19250.1,-320.83,389,399,-11,-1,,,
574,1761652448,1761652448,12,-19248.1,-320.8,389,399,-11,-1,,,
575,1761652449,1761652449,4.5,-19247.1,-320.78,389,398,-11,-2,,,
579,1761652453,1761652453,11,-19243.1,-320.72,389,398,-11,-2,,,
592,1761652466,1761652466,6,-19230.1,-320.5,389,400,-11,0,,,
594,1761652468,1761652468,4.5,-19228.1,-320.47,389,399,-11,-1,,,
612,1761652486,1761652486,6,-19210.1,-320.17,389,400,-11,0,,,
615,1761652489,1761652489,11.5,-19207.1,-320.12,389,399,-11,-1,,,
623,1761652497,1761652497,2.5,-19199.1,-319.98,389,400,-11,0,,,
638,1761652512,1761652512,10,-19184.1,-319.73,389,399,-11,-1,,,
642,1761652516,1761652516,12,-19180.1,-319.67,389,399,-11,-1,,,
644,1761652518,1761652518,12,-19178.1,-319.63,389,399,-11,-1,,,
685,1761652559,1761652559,5.5,-19137.1,-318.95,389,399,-11,-1,,,
688,1761652562,1761652562,16,-19134,-318.9,389,400,-11,0,,,
718,1761652592,1761652592,4.5,-19104,-318.4,389,399,-11,-1,,,
719,1761652593,1761652593,9.5,-19103,-318.38,389,399,-11,-1,,,
724,1761652598,1761652598,3.5,-19098,-318.3,389,400,-11,0,,,
746,1761652620,1761652620,11,-19076,-317.93,389,399,-11,-1,,,
758,1761652632,1761652632,16.5,-19064,-317.73,389,399,-11,-1,,,
761,1761652635,1761652635,10.5,-19061,-317.68,389,400,-11,0,,,
767,1761652641,1761652641,10,-19055,-317.58,389,401,-11,1,,,
773,1761652647,1761652647,9,-19049,-317.48,389,399,-11,-1,,,
775,1761652649,1761652649,11,-19047,-317.45,389,400,-11,0,,,
786,1761652660,1761652660,5,-19036,-317.27,389,400,-11,0,,,
809,1761652683,1761652683,15,-19013,-316.88,389,401,-11,1,,,
814,1761652688,1761652688,8,-19008,-316.8,389,400,-11,0,,,
818,1761652692,1761652692,6.5,-19004,-316.73,389,400,-11,0,,,
821,1761652695,1761652695,11.5,-19001,-316.68,389,400,-11,0,,,
827,1761652701,1761652701,12.5,-18995,-316.58,389,400,-11,0,,,
829,1761652703,1761652703,13,-18993,-316.55,389,400,-11,0,,,
839,1761652713,1761652713,13.5,-18983,-316.38,389,400,-11,0,,,
848,1761652722,1761652722,3,-18974,-316.23,389,399,-11,-1,,,
882,1761652756,1761652756,8.5,-18940,-315.67,389,399,-11,-1,,,
890,1761652764,1761652764,10.5,-18932,-315.53,389,399,-11,-1,,,
898,1761652772,1761652772,14,-18924,-315.4,389,401,-11,1,,,
912,1761652786,1761652786,9,-18910,-315.17,389,399,-11,-1,,,
914,1761652788,1761652788,11,-18908,-315.13,389,399,-11,-1,,,
917,1761652791,1761652791,8,-18905,-315.08,389,400,-11,0,,,
933,1761652807,1761652807,3.5,-18889,-314.82,389,398,-11,-2,,,
936,1761652810,1761652810,13.5,-18885.9,-314.77,389,400,-11,0,,,
996,1761652870,1761652870,7.5,-18825.9,-313.77,389,400,-11,0,,,
1004,1761652878,1761652878,5.5,-18817.9,-313.63,389,401,-11,1,,,
1028,1761652902,1761652902,7.5,-18793.9,-313.23,389,400,-11,0,,,
1036,1761652910,1761652910,0.5,-18785.9,-313.1,389,397,-11,-3,,,
1052,1761652926,1761652926,6,-18769.9,-312.83,389,400,-11,0,,,
1054,1761652928,1761652928,2,-18767.9,-312.8,389,397,-11,-3,,,
1060,1761652934,1761652934,8,-18761.9,-312.7,389,400,-11,0,,,
1066,1761652940,1761652940,4.5,-18755.9,-312.6,389,400,-11,0,,,
1079,1761652953,1761652953,7,-18742.9,-312.38,389,400,-11,0,,,
1127,1761653001,1761653001,9.5,-18694.9,-311.58,389,400,-11,0,,,
1129,1761653003,1761653003,7,-18692.9,-311.55,389,400,-11,0,,,
1135,1761653009,1761653009,6.5,-18686.9,-311.45,389,400,-11,0,,,
1168,1761653042,1761653042,10,-18653.9,-310.9,389,400,-11,0,,,
1169,1761653043,1761653043,6.5,-18652.9,-310.88,389,400,-11,0,,,
1182,1761653056,1761653056,13.5,-18639.9,-310.66,389,400,-11,0,,,
1184,1761653058,1761653058,14,-18637.9,-310.63,389,401,-11,1,,,
1201,1761653075,1761653075,6.5,-18620.9,-310.35,389,399,-11,-1,,,
1207,1761653081,1761653081,6.5,-18614.9,-310.25,389,401,-11,1,,,
1211,1761653085,1761653085,0,-18610.9,-310.18,389,398,-11,-2,,,
1230,1761653104,1761653104,12,-18591.8,-309.86,389,400,-11,0,,,
1239,1761653113,1761653113,7,-18582.8,-309.71,389,400,-11,0,,,
1241,1761653115,1761653115,4,-18580.8,-309.68,389,399,-11,-1,,,
1249,1761653123,1761653123,7,-18572.8,-309.55,389,399,-11,-1,,,
1259,1761653133,1761653133,5,-18562.8,-309.38,389,398,-11,-2,,,
1262,1761653136,1761653136,9.5,-18559.8,-309.33,389,399,-11,-1,,,
1279,1761653153,1761653153,16,-18542.8,-309.05,389,399,-11,-1,,,
1286,1761653160,1761653160,11.5,-18535.8,-308.93,389,400,-11,0,,,
1327,1761653201,1761653201,10,-18494.8,-308.25,389,400,-11,0,,,
1328,1761653202,1761653202,12.5,-18493.8,-308.23,389,399,-11,-1,,,
1349,1761653223,1761653223,8.5,-18472.8,-307.88,389,396,-11,-4,,,
1355,1761653229,1761653229,9.5,-18466.8,-307.78,389,399,-11,-1,,,
1363,1761653237,1761653237,8.5,-18458.8,-307.65,389,399,-11,-1,,,
1375,1761653249,1761653249,10,-18446.8,-307.45,389,400,-11,0,,,
1390,1761653264,1761653264,5.5,-18431.8,-307.2,389,400,-11,0,,,
1393,1761653267,1761653267,9.5,-18428.8,-307.15,389,400,-11,0,,,
1430,1761653304,1761653304,9,-18391.8,-306.53,389,399,-11,-1,,,
1439,1761653313,1761653313,11.5,-18382.8,-306.38,389,400,-11,0,,,
1442,1761653316,1761653316,7.5,-18379.8,-306.33,389,400,-11,0,,,
1470,1761653344,1761653344,12,-18351.8,-305.86,389,400,-11,0,,,
1475,1761653349,1761653349,8,-18346.8,-305.78,389,399,-11,-1,,,
1480,1761653354,1761653354,10,-18341.8,-305.7,389,398,-11,-2,,,
1481,1761653355,1761653355,5,-18340.8,-305.68,389,397,-11,-3,,,
1488,1761653362,1761653362,15.5,-18333.7,-305.56,389,400,-11,0,,,
1493,1761653367,1761653367,5.5,-18328.8,-305.48,389,400,-11,0,,,
1498,1761653372,1761653372,5,-18323.8,-305.4,389,399,-11,-1,,,
1500,1761653374,1761653374,4.5,-18321.8,-305.36,389,398,-11,-2,,,
1515,1761653389,1761653389,11,-18306.7,-305.11,389,400,-11,0,,,
1530,1761653404,1761653404,9,-18291.7,-304.86,389,400,-11,0,,,
1535,1761653409,1761653409,13,-18286.7,-304.78,389,399,-11,-1,,,
1537,1761653411,1761653411,11.5,-18284.7,-304.75,389,400,-11,0,,,
1552,1761653426,1761653426,3.5,-18269.7,-304.5,389,399,-11,-1,,,
1565,1761653439,1761653439,10,-18256.7,-304.28,389,399,-11,-1,,,
1582,1761653456,1761653456,6,-18239.7,-304,389,398,-11,-2,,,
1588,1761653462,1761653462,6,-18233.7,-303.9,389,399,-11,-1,,,
1590,1761653464,1761653464,7.5,-18231.7,-303.86,389,401,-11,1,,,
1600,1761653474,1761653474,6.5,-18221.7,-303.7,389,398,-11,-2,,,
1601,1761653475,1761653475,14.5,-18220.7,-303.68,389,401,-11,1,,,
1609,1761653483,1761653483,15,-18212.7,-303.55,389,401,-11,1,,,
1614,1761653488,1761653488,5,-18207.7,-303.46,389,399,-11,-1,,,
1620,1761653494,1761653494,4.5,-18201.7,-303.36,389,398,-11,-2,,,
1628,1761653502,1761653502,10,-18193.7,-303.23,389,399,-11,-1,,,
1642,1761653516,1761653516,10.5,-18179.7,-302.99,389,398,-11,-2,,,
1653,1761653527,1761653527,3.5,-18168.7,-302.81,389,400,-11,0,,,
1672,1761653547,1761653546,7.5,-18149.7,-302.49,389,398,-11,-2,,,
1676,1761653551,1761653550,10,-18145.7,-302.43,389,400,-11,0,,,
1682,1761653557,1761653557,11,-18139.7,-302.33,389,399,-11,-1,,,
1684,1761653559,1761653559,11,-18137.7,-302.29,389,399,-11,-1,,,
1701,1761653576,1761653576,7.5,-18120.7,-302.01,389,400,-11,0,,,
1727,1761653602,1761653602,2.5,-18094.7,-301.58,389,397,-11,-3,,,
1757,1761653632,1761653632,8,-18064.7,-301.08,389,399,-11,-1,,,
1776,1761653651,1761653651,14,-18045.6,-300.76,389,400,-11,0,,,
1783,1761653658,1761653658,5.5,-18038.6,-300.64,389,399,-11,-1,,,
