sync_num,icg_timestamp,ecg_timestamp,time_diff_ms,elapsed_time_s,elapsed_time_min,icg_samples_between,ecg_samples_between,icg_sample_deviation,ecg_sample_deviation
2443,1761646077.246000,1761646077.242500,3.500,-17364.4,-289.41,391,399,-9,-1
2444,1761646078.249000,1761646078.240500,8.500,-17363.4,-289.39,391,399,-9,-1
2445,1761646079.249000,1761646079.240500,8.500,-17362.4,-289.37,392,399,-8,-1
2446,1761646080.248000,1761646080.242000,6.000,-17361.4,-289.36,390,399,-10,-1
2447,1761646081.249500,1761646081.241000,8.500,-17360.4,-289.34,391,401,-9,+1
2448,1761646082.247000,1761646082.244000,3.000,-17359.4,-289.32,392,399,-8,-1
2449,1761646083.248500,1761646083.243000,5.500,-17358.4,-289.31,391,400,-9,+0
2450,1761646084.247500,1761646084.243000,4.500,-17357.4,-289.29,392,399,-8,-1
2451,1761646085.251500,1761646085.242500,9.000,-17356.4,-289.27,390,399,-10,-1
2452,1761646086.251000,1761646086.243000,8.000,-17355.4,-289.26,391,401,-9,+1
2453,1761646087.249000,1761646087.246000,3.000,-17354.4,-289.24,390,400,-10,+0
2454,1761646088.251000,1761646088.246500,4.500,-17353.4,-289.22,390,400,-10,+0
2455,1761646089.250500,1761646089.246000,4.500,-17352.4,-289.21,391,400,-9,+0
2456,1761646090.253500,1761646090.246500,7.000,-17351.4,-289.19,391,400,-9,+0
2457,1761646091.253500,1761646091.245000,8.500,-17350.4,-289.17,389,400,-11,+0
2458,1761646092.253500,1761646092.247500,6.000,-17349.4,-289.16,392,400,-8,+0
2459,1761646093.252500,1761646093.248000,4.500,-17348.4,-289.14,390,400,-10,+0
2460,1761646094.251500,1761646094.247000,4.500,-17347.4,-289.12,391,400,-9,+0
2461,1761646095.253000,1761646095.249500,3.500,-17346.4,-289.11,389,399,-11,-1
2462,1761646096.253500,1761646096.247500,6.000,-17345.4,-289.09,390,401,-10,+1
2463,1761646097.253500,1761646097.250000,3.500,-17344.4,-289.07,392,399,-8,-1
2464,1761646098.255500,1761646098.250000,5.500,-17343.4,-289.06,392,400,-8,+0
2465,1761646099.253500,1761646099.250500,3.000,-17342.4,-289.04,391,400,-9,+0
2466,1761646100.257500,1761646100.249500,8.000,-17341.4,-289.02,390,400,-10,+0
2467,1761646101.255500,1761646101.249000,6.500,-17340.4,-289.01,390,400,-10,+0
2468,1761646102.256000,1761646102.250500,5.500,-17339.4,-288.99,390,401,-10,+1
2469,1761646103.257500,1761646103.251000,6.500,-17338.4,-288.97,389,400,-11,+0
2470,1761646104.257000,1761646104.251500,5.500,-17337.4,-288.96,390,400,-10,+0
2471,1761646105.257500,1761646105.254500,3.000,-17336.4,-288.94,390,398,-10,-2
2472,1761646106.259000,1761646106.252500,6.500,-17335.4,-288.92,388,400,-12,+0
2473,1761646107.259500,1761646107.251500,8.000,-17334.4,-288.91,392,401,-8,+1
2474,1761646108.260000,1761646108.254000,6.000,-17333.4,-288.89,390,400,-10,+0
2475,1761646109.257000,1761646109.254000,3.000,-17332.4,-288.87,393,400,-7,+0
2476,1761646110.260000,1761646110.254500,5.500,-17331.4,-288.86,389,400,-11,+0
2477,1761646111.258000,1761646111.254000,4.000,-17330.4,-288.84,390,400,-10,+0
2478,1761646112.257000,1761646112.253500,3.500,-17329.4,-288.82,390,399,-10,-1
2479,1761646113.259000,1761646113.256000,3.000,-17328.4,-288.81,392,400,-8,+0
2480,1761646114.260500,1761646114.257500,3.000,-17327.4,-288.79,391,399,-9,-1
2481,1761646115.260000,1761646115.254500,5.500,-17326.4,-288.77,390,400,-10,+0
2482,1761646116.259000,1761646116.255000,4.000,-17325.4,-288.76,389,400,-11,+0
2483,1761646117.260500,1761646117.254500,6.000,-17324.4,-288.74,390,400,-10,+0
2484,1761646118.260000,1761646118.257000,3.000,-17323.4,-288.72,389,400,-11,+0
2485,1761646119.261500,1761646119.256000,5.500,-17322.4,-288.71,390,400,-10,+0
2486,1761646120.259500,1761646120.257500,2.000,-17321.4,-288.69,389,400,-11,+0
2487,1761646121.259000,1761646121.256500,2.500,-17320.4,-288.67,390,400,-10,+0
2488,1761646122.259500,1761646122.257000,2.500,-17319.4,-288.66,391,400,-9,+0
2489,1761646123.261000,1761646123.256000,5.000,-17318.4,-288.64,390,398,-10,-2
2490,1761646124.261500,1761646124.257500,4.000,-17317.4,-288.62,389,401,-11,+1
2491,1761646125.261500,1761646125.259500,2.000,-17316.4,-288.61,391,400,-9,+0
2492,1761646126.264000,1761646126.258500,5.500,-17315.4,-288.59,389,400,-11,+0
2493,1761646127.265500,1761646127.259000,6.500,-17314.4,-288.57,390,400,-10,+0
2494,1761646128.263500,1761646128.259000,4.500,-17313.4,-288.56,389,401,-11,+1
2495,1761646129.263500,1761646129.260500,3.000,-17312.4,-288.54,391,399,-9,-1
2496,1761646130.262500,1761646130.262000,0.500,-17311.4,-288.52,392,400,-8,+0
2497,1761646131.264000,1761646131.261000,3.000,-17310.4,-288.51,389,399,-11,-1
2498,1761646132.264500,1761646132.261500,3.000,-17309.4,-288.49,390,400,-10,+0
2499,1761646133.267500,1761646133.259500,8.000,-17308.4,-288.47,389,399,-11,-1
2500,1761646134.268000,1761646134.260000,8.000,-17307.4,-288.46,391,401,-9,+1
2501,1761646135.270500,1761646135.263500,7.000,-17306.4,-288.44,391,399,-9,-1
2502,1761646136.265000,1761646136.264000,1.000,-17305.4,-288.42,392,396,-8,-4
2503,1761646137.265500,1761646137.262000,3.500,-17304.4,-288.41,391,398,-9,-2
2504,1761646138.267000,1761646138.263500,3.500,-17303.4,-288.39,390,400,-10,+0
2505,1761646139.268500,1761646139.262500,6.000,-17302.4,-288.37,388,400,-12,+0
2506,1761646140.268000,1761646140.262500,5.500,-17301.4,-288.36,392,400,-8,+0
2507,1761646141.268500,1761646141.265500,3.000,-17300.4,-288.34,389,397,-11,-3
2508,1761646142.269000,1761646142.266000,3.000,-17299.4,-288.32,390,400,-10,+0
2509,1761646143.269500,1761646143.266500,3.000,-17298.4,-288.31,389,399,-11,-1
2510,1761646144.270000,1761646144.265500,4.500,-17297.4,-288.29,389,400,-11,+0
2511,1761646145.268000,1761646145.264500,3.500,-17296.4,-288.27,392,400,-8,+0
2512,1761646146.269500,1761646146.267500,2.000,-17295.4,-288.26,392,399,-8,-1
2513,1761646147.272000,1761646147.269000,3.000,-17294.4,-288.24,391,399,-9,-1
2514,1761646148.270000,1761646148.267000,3.000,-17293.4,-288.22,393,400,-7,+0
2515,1761646149.273500,1761646149.267500,6.000,-17292.4,-288.21,392,399,-8,-1
2516,1761646150.272500,1761646150.266500,6.000,-17291.4,-288.19,391,400,-9,+0
2517,1761646151.274000,1761646151.267000,7.000,-17290.4,-288.17,392,401,-8,+1
2518,1761646152.277000,1761646152.270000,7.000,-17289.4,-288.16,390,400,-10,+0
2519,1761646153.277500,1761646153.269000,8.500,-17288.4,-288.14,390,400,-10,+0
2520,1761646154.277500,1761646154.269500,8.000,-17287.4,-288.12,389,398,-11,-2
2521,1761646155.278000,1761646155.270000,8.000,-17286.4,-288.11,390,401,-10,+1
2522,1761646156.280500,1761646156.272000,8.500,-17285.4,-288.09,390,400,-10,+0
2523,1761646157.278500,1761646157.272500,6.000,-17284.4,-288.07,391,399,-9,-1
2524,1761646158.282500,1761646158.271500,11.000,-17283.4,-288.06,390,400,-10,+0
2525,1761646159.279000,1761646159.272000,7.000,-17282.4,-288.04,391,401,-9,+1
2526,1761646160.279500,1761646160.275000,4.500,-17281.4,-288.02,393,400,-7,+0
2527,1761646161.280000,1761646161.273000,7.000,-17280.4,-288.01,392,400,-8,+0
2528,1761646162.281500,1761646162.274500,7.000,-17279.4,-287.99,392,400,-8,+0
2529,1761646163.280500,1761646163.278000,2.500,-17278.4,-287.97,393,399,-7,-1
2530,1761646164.279500,1761646164.272500,7.000,-17277.4,-287.96,392,399,-8,-1
2531,1761646165.284500,1761646165.276500,8.000,-17276.4,-287.94,389,400,-11,+0
2532,1761646166.279500,1761646166.277000,2.500,-17275.4,-287.92,392,401,-8,+1
2533,1761646167.281500,1761646167.280000,1.500,-17274.4,-287.91,387,399,-13,-1
2534,1761646168.284000,1761646168.279000,5.000,-17273.4,-287.89,393,400,-7,+0
2535,1761646169.283000,1761646169.278000,5.000,-17272.4,-287.87,392,400,-8,+0
2536,1761646170.284500,1761646170.278000,6.500,-17271.4,-287.86,387,400,-13,+0
2537,1761646171.282500,1761646171.280500,2.000,-17270.4,-287.84,390,400,-10,+0
2538,1761646172.285500,1761646172.281000,4.500,-17269.4,-287.82,391,400,-9,+0
2539,1761646173.283500,1761646173.281500,2.000,-17268.4,-287.81,390,400,-10,+0
2540,1761646174.286500,1761646174.282000,4.500,-17267.4,-287.79,390,399,-10,-1
2541,1761646175.284500,1761646175.281000,3.500,-17266.4,-287.77,392,400,-8,+0
2542,1761646176.285500,1761646176.280500,5.000,-17265.4,-287.76,391,401,-9,+1
2543,1761646177.287000,1761646177.283500,3.500,-17264.4,-287.74,391,400,-9,+0
2544,1761646178.288500,1761646178.283000,5.500,-17263.4,-287.72,393,400,-7,+0
2545,1761646179.287500,1761646179.282000,5.500,-17262.4,-287.71,392,399,-8,-1
2546,1761646180.289000,1761646180.284500,4.500,-17261.4,-287.69,392,400,-8,+0
2547,1761646181.290500,1761646181.286000,4.500,-17260.4,-287.67,393,399,-7,-1
2548,1761646182.292500,1761646182.285500,7.000,-17259.4,-287.66,391,400,-9,+0
2549,1761646183.293000,1761646183.286000,7.000,-17258.4,-287.64,390,399,-10,-1
2550,1761646184.293500,1761646184.285000,8.500,-17257.4,-287.62,390,400,-10,+0
2551,1761646185.291500,1761646185.288000,3.500,-17256.4,-287.61,390,400,-10,+0
2552,1761646186.291000,1761646186.287000,4.000,-17255.4,-287.59,392,400,-8,+0
2553,1761646187.292500,1761646187.288500,4.000,-17254.4,-287.57,392,400,-8,+0
2554,1761646188.297000,1761646188.288000,9.000,-17253.4,-287.56,390,400,-10,+0
2555,1761646189.297500,1761646189.286000,11.500,-17252.4,-287.54,388,400,-12,+0
2556,1761646190.294500,1761646190.287500,7.000,-17251.4,-287.52,393,399,-7,-1
2557,1761646191.298500,1761646191.288000,10.500,-17250.4,-287.51,391,401,-9,+1
2558,1761646192.295000,1761646192.291000,4.000,-17249.4,-287.49,391,400,-9,+0
2559,1761646193.298000,1761646193.290000,8.000,-17248.4,-287.47,390,400,-10,+0
2560,1761646194.295000,1761646194.290500,4.500,-17247.4,-287.46,390,400,-10,+0
2561,1761646195.299500,1761646195.291000,8.500,-17246.4,-287.44,390,400,-10,+0
2562,1761646196.297000,1761646196.290000,7.000,-17245.4,-287.42,392,401,-8,+1
2563,1761646197.294000,1761646197.294000,0.000,-17244.4,-287.41,391,399,-9,-1
2564,1761646198.293500,1761646198.292000,1.500,-17243.4,-287.39,390,400,-10,+0
2565,1761646199.295000,1761646199.291000,4.000,-17242.4,-287.37,392,399,-8,-1
2566,1761646200.295500,1761646200.292500,3.000,-17241.4,-287.36,389,400,-11,+0
2567,1761646201.294500,1761646201.291500,3.000,-17240.4,-287.34,393,400,-7,+0
2568,1761646202.296500,1761646202.292000,4.500,-17239.4,-287.32,390,400,-10,+0
2569,1761646203.295500,1761646203.292500,3.000,-17238.4,-287.31,391,400,-9,+0
2570,1761646204.296000,1761646204.292500,3.500,-17237.4,-287.29,392,401,-8,+1
2571,1761646205.301500,1761646205.293500,8.000,-17236.4,-287.27,391,400,-9,+0
2572,1761646206.302000,1761646206.293000,9.000,-17235.4,-287.26,391,400,-9,+0
2573,1761646207.299500,1761646207.294500,5.000,-17234.4,-287.24,391,399,-9,-1
2574,1761646208.301500,1761646208.295000,6.500,-17233.4,-287.22,391,399,-9,-1
2575,1761646209.300500,1761646209.294000,6.500,-17232.4,-287.21,394,400,-6,+0
2576,1761646210.304500,1761646210.295500,9.000,-17231.4,-287.19,390,401,-10,+1
2577,1761646211.300000,1761646211.298500,1.500,-17230.4,-287.17,392,398,-8,-2
2578,1761646212.300500,1761646212.296500,4.000,-17229.4,-287.16,390,398,-10,-2
2579,1761646213.302000,1761646213.295500,6.500,-17228.4,-287.14,391,400,-9,+0
2580,1761646214.304000,1761646214.297000,7.000,-17227.4,-287.12,391,400,-9,+0
2581,1761646215.303500,1761646215.297500,6.000,-17226.4,-287.11,390,400,-10,+0
2582,1761646216.305000,1761646216.295500,9.500,-17225.4,-287.09,392,401,-8,+1
2583,1761646217.303000,1761646217.298500,4.500,-17224.4,-287.07,393,399,-7,-1
2584,1761646218.306000,1761646218.297500,8.500,-17223.4,-287.06,392,400,-8,+0
2585,1761646219.305000,1761646219.299000,6.000,-17222.4,-287.04,391,398,-9,-2
2586,1761646220.306500,1761646220.298000,8.500,-17221.4,-287.02,391,400,-9,+0
2587,1761646221.305500,1761646221.298500,7.000,-17220.4,-287.01,391,399,-9,-1
2588,1761646222.303500,1761646222.299000,4.500,-17219.4,-286.99,393,400,-7,+0
2589,1761646223.306500,1761646223.299500,7.000,-17218.4,-286.97,391,399,-9,-1
2590,1761646224.309000,1761646224.298000,11.000,-17217.4,-286.96,389,398,-11,-2
2591,1761646225.307000,1761646225.298500,8.500,-17216.4,-286.94,389,400,-11,+0
2592,1761646226.305000,1761646226.300000,5.000,-17215.4,-286.92,391,400,-9,+0
2593,1761646227.305500,1761646227.299500,6.000,-17214.4,-286.91,391,398,-9,-2
2594,1761646228.305500,1761646228.299500,6.000,-17213.4,-286.89,391,400,-9,+0
2595,1761646229.305000,1761646229.299500,5.500,-17212.4,-286.87,392,400,-8,+0
2596,1761646230.304000,1761646230.300500,3.500,-17211.4,-286.86,392,399,-8,-1
2597,1761646231.309000,1761646231.301000,8.000,-17210.4,-286.84,390,400,-10,+0
2598,1761646232.307000,1761646232.301500,5.500,-17209.4,-286.82,392,401,-8,+1
2599,1761646233.307500,1761646233.302500,5.000,-17208.4,-286.81,392,398,-8,-2
2600,1761646234.308000,1761646234.302000,6.000,-17207.4,-286.79,391,400,-9,+0
2601,1761646235.309500,1761646235.303500,6.000,-17206.4,-286.77,388,398,-12,-2
2602,1761646236.310000,1761646236.301500,8.500,-17205.4,-286.76,390,400,-10,+0
2603,1761646237.310500,1761646237.302500,8.000,-17204.4,-286.74,390,399,-10,-1
2604,1761646238.309500,1761646238.303500,6.000,-17203.4,-286.72,391,399,-9,-1
2605,1761646239.310000,1761646239.301500,8.500,-17202.4,-286.71,393,400,-7,+0
2606,1761646240.309000,1761646240.302000,7.000,-17201.4,-286.69,392,400,-8,+0
2607,1761646241.309500,1761646241.305000,4.500,-17200.4,-286.67,390,400,-10,+0
2608,1761646242.312500,1761646242.305500,7.000,-17199.4,-286.66,391,399,-9,-1
2609,1761646243.310500,1761646243.304500,6.000,-17198.4,-286.64,391,399,-9,-1
2610,1761646244.309500,1761646244.304500,5.000,-17197.4,-286.62,393,398,-7,-2
2611,1761646245.314500,1761646245.303500,11.000,-17196.4,-286.61,391,399,-9,-1
2612,1761646246.313500,1761646246.305000,8.500,-17195.4,-286.59,391,400,-9,+0
2613,1761646247.312000,1761646247.308500,3.500,-17194.4,-286.57,391,397,-9,-3
2614,1761646248.311500,1761646248.306500,5.000,-17193.4,-286.56,392,400,-8,+0
2615,1761646249.312500,1761646249.306000,6.500,-17192.4,-286.54,391,400,-9,+0
2616,1761646250.315500,1761646250.307500,8.000,-17191.4,-286.52,391,399,-9,-1
2617,1761646251.314500,1761646251.305500,9.000,-17190.4,-286.51,390,400,-10,+0
2618,1761646252.317500,1761646252.306000,11.500,-17189.3,-286.49,390,400,-10,+0
2619,1761646253.313500,1761646253.309000,4.500,-17188.4,-286.47,393,400,-7,+0
2620,1761646254.317500,1761646254.311500,6.000,-17187.3,-286.46,390,399,-10,-1
2621,1761646255.315500,1761646255.307500,8.000,-17186.4,-286.44,392,400,-8,+0
2622,1761646256.314500,1761646256.309000,5.500,-17185.4,-286.42,390,401,-10,+1
2623,1761646257.315000,1761646257.312000,3.000,-17184.4,-286.41,390,400,-10,+0
2624,1761646258.315500,1761646258.313500,2.000,-17183.4,-286.39,391,399,-9,-1
2625,1761646259.316000,1761646259.311500,4.500,-17182.3,-286.37,391,400,-9,+0
2626,1761646260.316500,1761646260.313000,3.500,-17181.3,-286.36,390,398,-10,-2
2627,1761646261.319000,1761646261.314500,4.500,-17180.3,-286.34,390,399,-10,-1
2628,1761646262.318000,1761646262.311500,6.500,-17179.3,-286.32,390,400,-10,+0
2629,1761646263.317000,1761646263.310500,6.500,-17178.3,-286.31,391,401,-9,+1
2630,1761646264.318500,1761646264.312000,6.500,-17177.3,-286.29,390,400,-10,+0
2631,1761646265.319000,1761646265.312500,6.500,-17176.3,-286.27,392,400,-8,+0
2632,1761646266.320500,1761646266.314000,6.500,-17175.3,-286.26,391,400,-9,+0
2633,1761646267.318500,1761646267.313000,5.500,-17174.3,-286.24,392,401,-8,+1
2634,1761646268.322000,1761646268.316000,6.000,-17173.3,-286.22,390,400,-10,+0
2635,1761646269.322500,1761646269.315000,7.500,-17172.3,-286.21,389,400,-11,+0
2636,1761646270.321000,1761646270.315500,5.500,-17171.3,-286.19,392,399,-8,-1
2637,1761646271.319000,1761646271.315500,3.500,-17170.3,-286.17,393,400,-7,+0
2638,1761646272.321000,1761646272.315500,5.500,-17169.3,-286.16,392,400,-8,+0
2639,1761646273.322500,1761646273.315500,7.000,-17168.3,-286.14,392,400,-8,+0
2640,1761646274.323000,1761646274.317000,6.000,-17167.3,-286.12,392,400,-8,+0
2641,1761646275.322000,1761646275.317500,4.500,-17166.3,-286.11,392,400,-8,+0
2642,1761646276.327000,1761646276.321500,5.500,-17165.3,-286.09,390,399,-10,-1
2643,1761646277.326500,1761646277.318000,8.500,-17164.3,-286.07,391,399,-9,-1
2644,1761646278.326500,1761646278.319000,7.500,-17163.3,-286.06,391,399,-9,-1
2645,1761646279.325500,1761646279.321000,4.500,-17162.3,-286.04,391,400,-9,+0
2646,1761646280.325500,1761646280.320000,5.500,-17161.3,-286.02,391,398,-9,-2
2647,1761646281.327000,1761646281.320500,6.500,-17160.3,-286.01,389,400,-11,+0
2648,1761646282.324500,1761646282.320000,4.500,-17159.3,-285.99,393,401,-7,+1
2649,1761646283.333500,1761646283.321500,12.000,-17158.3,-285.97,389,400,-11,+0
2650,1761646284.327500,1761646284.322000,5.500,-17157.3,-285.96,391,400,-9,+0
2651,1761646285.329000,1761646285.324000,5.000,-17156.3,-285.94,392,398,-8,-2
2652,1761646286.328000,1761646286.322000,6.000,-17155.3,-285.92,390,399,-10,-1
2653,1761646287.327000,1761646287.322500,4.500,-17154.3,-285.91,392,401,-8,+1
2654,1761646288.330000,1761646288.325500,4.500,-17153.3,-285.89,392,400,-8,+0
2655,1761646289.334000,1761646289.323500,10.500,-17152.3,-285.87,395,400,-5,+0
2656,1761646290.325000,1761646290.325500,0.500,-17151.3,-285.86,395,400,-5,+0
2657,1761646291.329500,1761646291.324000,5.500,-17150.3,-285.84,392,400,-8,+0
2658,1761646292.329000,1761646292.324500,4.500,-17149.3,-285.82,395,400,-5,+0
2659,1761646293.330000,1761646293.324000,6.000,-17148.3,-285.81,393,401,-7,+1
2660,1761646294.333000,1761646294.328000,5.000,-17147.3,-285.79,390,400,-10,+0
2661,1761646295.333500,1761646295.327500,6.000,-17146.3,-285.77,391,400,-9,+0
2662,1761646296.331500,1761646296.328000,3.500,-17145.3,-285.76,393,400,-7,+0
2663,1761646297.331500,1761646297.327000,4.500,-17144.3,-285.74,391,399,-9,-1
2664,1761646298.332000,1761646298.326000,6.000,-17143.3,-285.72,390,400,-10,+0
2665,1761646299.332500,1761646299.325500,7.000,-17142.3,-285.71,393,401,-7,+1
2666,1761646300.332000,1761646300.327500,4.500,-17141.3,-285.69,391,400,-9,+0
2667,1761646301.331500,1761646301.328000,3.500,-17140.3,-285.67,391,400,-9,+0
2668,1761646302.333500,1761646302.327500,6.000,-17139.3,-285.66,389,400,-11,+0
2669,1761646303.336000,1761646303.330000,6.000,-17138.3,-285.64,390,400,-10,+0
2670,1761646304.335500,1761646304.328000,7.500,-17137.3,-285.62,391,401,-9,+1
2671,1761646305.336000,1761646305.330000,6.000,-17136.3,-285.61,390,400,-10,+0
2672,1761646306.335500,1761646306.331500,4.000,-17135.3,-285.59,391,399,-9,-1
2673,1761646307.335000,1761646307.331000,4.000,-17134.3,-285.57,392,399,-8,-1
2674,1761646308.335500,1761646308.331500,4.000,-17133.3,-285.56,392,400,-8,+0
2675,1761646309.337500,1761646309.330500,7.000,-17132.3,-285.54,392,400,-8,+0
2676,1761646310.335500,1761646310.331000,4.500,-17131.3,-285.52,392,400,-8,+0
2677,1761646311.336000,1761646311.331500,4.500,-17130.3,-285.51,392,400,-8,+0
2678,1761646312.338000,1761646312.329500,8.500,-17129.3,-285.49,390,401,-10,+1
2679,1761646313.335000,1761646313.332500,2.500,-17128.3,-285.47,393,400,-7,+0
2680,1761646314.340000,1761646314.332500,7.500,-17127.3,-285.46,393,400,-7,+0
2681,1761646315.338000,1761646315.333000,5.000,-17126.3,-285.44,392,400,-8,+0
2682,1761646316.339500,1761646316.333000,6.500,-17125.3,-285.42,392,398,-8,-2
2683,1761646317.337000,1761646317.332000,5.000,-17124.3,-285.41,392,400,-8,+0
2684,1761646318.341000,1761646318.332500,8.500,-17123.3,-285.39,389,401,-11,+1
2685,1761646319.340500,1761646319.335500,5.000,-17122.3,-285.37,390,397,-10,-3
2686,1761646320.340500,1761646320.334500,6.000,-17121.3,-285.36,392,399,-8,-1
2687,1761646321.341000,1761646321.334500,6.500,-17120.3,-285.34,390,399,-10,-1
2688,1761646322.341000,1761646322.335000,6.000,-17119.3,-285.32,392,401,-8,+1
2689,1761646323.344000,1761646323.337500,6.500,-17118.3,-285.31,393,400,-7,+0
2690,1761646324.341000,1761646324.337000,4.000,-17117.3,-285.29,393,400,-7,+0
2691,1761646325.340500,1761646325.337500,3.000,-17116.3,-285.27,392,398,-8,-2
2692,1761646326.341000,1761646326.337000,4.000,-17115.3,-285.26,391,400,-9,+0
2693,1761646327.341500,1761646327.337500,4.000,-17114.3,-285.24,391,400,-9,+0
